2.01066e-07,1.94719e-07,1.61965e-07,9.06394e-08,2.53299e-08,2.58473e-08,2.10305e-08,1.24243e-08,1.68265e-08,1.20302e-08,9.68281e-09,9.63677e-09
1.09654e-06,1.61678e-06,1.74387e-06,1.6568e-06,1.56652e-06,1.38822e-06,1.41706e-06,1.32817e-06,1.09227e-06,8.68522e-07,6.46504e-07,5.78485e-07
1.37208e-05,1.50466e-05,1.50019e-05,1.2112e-05,1.63848e-05,2.04466e-05,2.00394e-05,2.22011e-05,2.16885e-05,1.50679e-05,1.32278e-05,1.36233e-05
2.12666e-05,2.71622e-05,3.85861e-05,3.03006e-05,3.14578e-05,3.52538e-05,3.23698e-05,1.67936e-05,1.84435e-05,1.16705e-05,1.41941e-05,1.48855e-05
1.35339e-05,2.61039e-05,3.10474e-05,2.9766e-05,3.0149e-05,3.31543e-05,3.36264e-05,3.85704e-05,3.17586e-05,2.7719e-05,3.52035e-05,2.53984e-05
2.57498e-05,2.21837e-05,3.37633e-05,3.28052e-05,2.5333e-05,3.31514e-05,2.08415e-05,3.88696e-05,3.05911e-05,2.29192e-05,1.45142e-05,1.66507e-05
2.55057e-05,3.50616e-05,3.21841e-05,2.27426e-05,4.09771e-05,4.31495e-05,3.81676e-05,3.84238e-05,3.58951e-05,2.56112e-05,1.92173e-05,2.03282e-05
3.13708e-05,4.31251e-05,3.58665e-05,2.37135e-05,2.9754e-05,2.8096e-05,3.751e-05,3.2544e-05,2.09942e-05,3.10131e-05,2.70154e-05,1.34254e-05
3.70874e-05,3.43521e-05,4.43749e-05,3.2562e-05,1.91809e-05,3.6648e-05,3.48475e-05,2.55648e-05,1.86987e-05,1.60517e-05,2.39645e-05,2.13649e-05
3.22437e-05,3.32049e-05,4.3028e-05,3.96676e-05,2.46612e-05,4.50478e-05,3.30855e-05,2.23136e-05,1.83128e-05,2.55252e-05,2.25034e-05,2.58239e-05
3.00285e-05,3.30429e-05,2.98641e-05,4.11072e-05,4.25138e-05,6.23509e-05,5.31897e-05,2.20796e-05,2.14321e-05,2.23838e-05,1.87519e-05,1.71403e-05
3.1164e-05,2.8002e-05,3.18299e-05,3.89347e-05,2.70416e-05,6.13206e-05,5.4516e-05,3.67236e-05,3.06506e-05,2.64594e-05,2.65806e-05,2.23631e-05
3.65138e-05,3.34596e-05,2.61292e-05,2.6918e-05,3.71454e-05,5.96353e-05,2.58895e-05,2.77177e-05,3.55334e-05,1.60859e-05,1.5951e-05,2.67115e-05
3.32842e-05,3.60409e-05,2.38489e-05,1.83714e-05,3.42097e-05,6.46528e-05,4.2116e-05,1.99871e-05,2.51983e-05,1.6393e-05,2.08258e-05,1.61883e-05
3.66569e-05,4.08934e-05,3.4782e-05,2.46376e-05,3.81135e-05,5.28552e-05,5.09869e-05,2.78742e-05,2.61056e-05,2.38826e-05,2.02396e-05,2.28985e-05
3.70309e-05,2.66761e-05,3.38147e-05,3.78473e-05,2.16303e-05,3.5947e-05,3.01217e-05,2.96342e-05,2.32752e-05,1.98944e-05,1.4259e-05,1.71775e-05
3.82677e-05,3.58002e-05,3.17438e-05,2.4003e-05,4.0097e-05,4.06551e-05,2.56182e-05,3.08989e-05,3.02819e-05,2.10306e-05,2.31974e-05,1.84886e-05
2.83473e-05,3.41746e-05,2.85908e-05,1.74912e-05,3.59138e-05,4.95656e-05,2.92192e-05,3.1652e-05,2.53871e-05,2.8326e-05,2.18599e-05,1.43439e-05
2.37585e-05,3.36889e-05,2.62516e-05,2.5117e-05,2.99892e-05,6.04776e-05,4.96205e-05,2.26756e-05,2.01062e-05,1.83386e-05,2.22902e-05,2.40514e-05
