0.00109438,0.000865697,0.000648144,0.000551144,0.00056705,0.000481234,0.000292412,0.000475787,0.000584537,0.000642506,0.00070573,0.000718751
0.000891763,0.000699243,0.000948492,0.000957954,0.000552378,0.000699444,0.000755308,0.000550885,0.000578129,0.000668868,0.000681584,0.000448715
0.000668587,0.00049885,0.000642999,0.000788871,0.000592453,0.000451586,0.00058125,0.000700739,0.000626323,0.000680969,0.000781285,0.00055313
0.00071095,0.000571022,0.000671855,0.000321323,0.000456064,0.000474112,0.000527852,0.00072694,0.000477634,0.000462932,0.000710506,0.00070178
0.000670177,0.000317685,0.000626379,0.000331116,0.000444471,0.000548623,0.000524461,0.000592015,0.000529713,0.000623033,0.000590493,0.000400798
0.000734907,0.00075128,0.000687547,0.000447821,0.000496712,0.000338971,0.000355814,0.000237758,0.000331382,0.000396864,0.000382602,0.000388608
0.000896206,0.000398385,0.000387826,0.000366997,0.00056237,0.000837557,0.000770625,0.000598708,0.000560536,0.000574004,0.000609861,0.000404412
0.000787372,0.000584557,0.000622859,0.000441769,0.000447267,0.000716067,0.000781084,0.000435226,0.000437206,0.000852866,0.00093173,0.000518343
0.000625227,0.0004116,0.000596456,0.000388306,0.000288035,0.000601837,0.000646808,0.000489008,0.000229294,0.000341233,0.00034342,0.000364515
0.000702135,0.000353815,0.000283121,0.00032813,0.000354963,0.000654073,0.000715597,0.000381833,0.000420296,0.000588438,0.000466947,0.000367103
0.000655417,0.000555811,0.000437293,0.000377158,0.000633267,0.000908138,0.000712777,0.000307162,0.000360018,0.000527771,0.000568175,0.000444143
0.000716907,0.000433814,0.000355031,0.00030727,0.000337569,0.000498522,0.000526597,0.000412226,0.000448839,0.00054918,0.000775587,0.000690865
0.000683391,0.00049724,0.000435188,0.000791703,0.000876404,0.00052956,0.000908513,0.000764425,0.000470482,0.000500405,0.000363804,0.000298516
0.000978015,0.000551333,0.000394442,0.000383585,0.000451535,0.000414602,0.000601396,0.000592846,0.000670291,0.000815772,0.000532634,0.000484727
0.000635932,0.000361897,0.000695941,0.000591992,0.000392773,0.000529246,0.000310201,0.000347119,0.000543026,0.000692392,0.000363251,0.00036936
0.000732981,0.000488333,0.000528237,0.000616441,0.000459695,0.00031108,0.000581605,0.000340815,0.000242137,0.000166331,0.000546538,0.000473022
0.000810379,0.000414121,0.000396248,0.000332608,0.000506377,0.000747566,0.000762776,0.000602692,0.000537499,0.000387138,0.000363136,0.00067187
0.000535615,0.000446683,0.000665076,0.000710351,0.000405085,0.00044656,0.000529889,0.00040445,0.000460358,0.000331485,0.000317116,0.000363703
0.000511771,0.000455566,0.000451814,0.000331241,0.000388629,0.000698107,0.000558506,0.000474285,0.000453714,0.000305263,0.000319578,0.000246519
0.000613497,0.000495194,0.000543664,0.000606564,0.000299177,0.000626401,0.00063462,0.00055157,0.000675467,0.000528947,0.000215929,0.000261846
0.000847599,0.000747281,0.000766314,0.000770928,0.000584216,0.000676756,0.00069066,0.00050481,0.000463685,0.000473718,0.000657871,0.000516222
0.000695908,0.000427234,0.000699986,0.000626332,0.000616373,0.000627174,0.000598985,0.000446762,0.000685735,0.000671159,0.000408329,0.00060264
0.000857699,0.00031096,0.000359622,0.000612689,0.000626969,0.000609118,0.000454681,0.000487227,0.000472494,0.000263101,0.000413292,0.000521211
0.0015195,0.00183743,0.00134964,0.0013594,0.001791,0.00134991,0.0013808,0.00291597,0.0059445,0.00596076,0.00381483,0.00103186
0.000996178,0.000665579,0.00100222,0.000835819,0.00128728,0.000913095,0.00099904,0.00108472,0.00689364,0.0146278,0.0072509,0.000667492
0.00084517,0.000740328,0.00115446,0.0049972,0.0120074,0.00710581,0.00145055,0.000686653,0.00190053,0.00373627,0.00186834,0.000762884
0.00562686,0.0121223,0.00710796,0.00528402,0.0105426,0.00529601,0.00109854,0.00153835,0.00247953,0.00443365,0.00184441,0.00209563
0.0066857,0.0157102,0.00874146,0.00334941,0.00765206,0.00454569,0.00139973,0.000772535,0.000906919,0.00123207,0.00102884,0.000615148
0.00592073,0.0119557,0.00618174,0.0014898,0.00426211,0.00334418,0.00134929,0.00100502,0.00706211,0.0141143,0.00581862,0.00143395
0.00305084,0.00609288,0.00362069,0.00276096,0.00332177,0.00201029,0.00149108,0.000952034,0.00757222,0.0149305,0.00721843,0.00137612
0.0022472,0.002839,0.00175031,0.00343249,0.00607409,0.00301862,0.000952144,0.00099181,0.00111319,0.0023626,0.00124747,0.000913232
0.00199323,0.00350189,0.00211503,0.00143863,0.0029036,0.00173692,0.0012682,0.00143843,0.00316621,0.00589086,0.00323711,0.00113508
0.00128812,0.00252397,0.00166246,0.00134364,0.00217453,0.00130757,0.000388805,0.000521672,0.0015617,0.00344475,0.00191835,0.000544272
0.00108209,0.00150116,0.00133544,0.00133934,0.0024876,0.00162046,0.000743587,0.000581856,0.000988007,0.00168461,0.0010127,0.000598542
0.000761006,0.00109018,0.000923134,0.00100865,0.00162523,0.00104203,0.000591554,0.000319356,0.000707696,0.000914654,0.000817559,0.000579595
0.000521329,0.00075155,0.000742724,0.000758768,0.00101211,0.000684288,0.000410098,0.000359478,0.000731527,0.00139052,0.000895748,0.000447049
0.00347522,0.0035809,0.00355509,0.00350429,0.00319914,0.00297352,0.00234564,0.00188497,0.00198558,0.0029057,0.00213519,0.00207141
